Story Heading,Story Excerpt,Timestamp,Section
Pakistan,Balochistan plans 13 border markets,"Rules and regulation, establishing technical section, vacancies of c-suite executives have been approved.","11 Feb, 2020 08:56am"
Newspaper,Thai Global Power Synergy Public Company delegation meets Soomro,Discussions held on Thailand's intention to acquire stakes in Pakistan's two R-LNG based power plants.,"11 Feb, 2020 08:47am"
Newspaper,MoU signed for electronic data exchange with Iran,"MoU is the outcome of Customs Mutual Assistance Agreement that was signed between the two countries on March 4, 2004.","11 Feb, 2020 08:44am"
Pakistan,Why are the government's efforts to give people hope failing so badly?,The government enumerates a long list of measures to minimise people’s suffering but outcomes are minimal.,"11 Feb, 2020 10:34am"
Pakistan,Kifayatullah gets pre-arrest bail in assault case,The police had lodged the FIR against Kifayatullah under section 225/34 of the Pakistan Penal Code.,"11 Feb, 2020 09:08am"
Pakistan,10 with China travel history test negative for coronavirus,New suspected patient admitted to LRH.,"11 Feb, 2020 08:58am"
Pakistan,"Merger of Khasadars, Levies into police notified",KP police chief Sanaullah Abbasi says personnel of both the forces had become part of the regular police.,"11 Feb, 2020 09:27am"
Pakistan,Capital administration conveys Maulana’s demand for land to government,"Maulana Abdul Aziz’ nephew denies he will leave mosque, saying he will remain in the houses adjacent with his family.","11 Feb, 2020 10:44am"
Newspaper,"Rangers sought for security of PSL players in Rawalpindi, Islamabad",Eight matches of PSL are scheduled to be held at Rawalpindi Cricket Stadium from February 27 to March 8.,"11 Feb, 2020 10:22am"
Pakistan,"Notices to Centre, provinces on plea against sedition law","The petition was filed by Ammar Ali Jan, a student rights activist.","11 Feb, 2020 09:58am"
Pakistan,Minister makes morning assembly in colleges in Sindh compulsory,Saeed Ghani says that he will himself be making surprise visits at any assembly in any college daily at random.,"11 Feb, 2020 08:52am"
Pakistan,Murad claims PM asked Sindh govt to operate three major hospitals,Launches week-long drive against polio in Karachi.,"11 Feb, 2020 08:59am"
Pakistan,"SHC wants crackdown on gutka, mainpuri trade sped up",Another division bench of the SHC upholds life imprisonment awarded to a woman in a narcotic substances case.,"11 Feb, 2020 09:20am"
Pakistan,"Merit-based postings, security of tenure suggested for effective policing",The Sindh police propose setting up a research and study centre in the annual policing plan.,"11 Feb, 2020 09:05am"
Newspaper,Three matches decided at Kabaddi World Cup,"In the last match of the day, Australia fought hard to beat Canada 48-37.","11 Feb, 2020 09:27am"
Newspaper,"Stylish, reliable cricketing legend Waqar Hasan will be missed",He was the last surviving member of the team that that had played Pakistan's inaugural international Test.,"11 Feb, 2020 09:28am"
Newspaper,Warner edges Smith for top award,Warner won the Allan Border Medal with 194 votes.,"11 Feb, 2020 09:26am"
Newspaper,PCB condoles cricket legend Waqar Hasan’s death,"“I had the privilege of knowing him personally and I have nothing but utmost respect for Waqar,"" says PCB Chairman Mani.","11 Feb, 2020 09:26am"
Newspaper,"Sodhi, Tickner called up to reinforce stricken NZ",Sodhi and Tickner had been released to play for New Zealand ‘A’ against India ‘A’.,"11 Feb, 2020 09:25am"
Pakistan,13 PTM activists booked over hate speech,PTM activist Mullah Behram also arrested.,"11 Feb, 2020 07:33am"
Pakistan,Most young Pakistanis opting to go freelance: report,Payoneer report says freelance economy offers an unparalleled opportunity for growth.,"11 Feb, 2020 07:59am"
Pakistan,Senate panel seeks report about TTP spokesman’s ‘escape’,Committee directs the interior ministry to submit a report within three days on Ehsan’s escape and his audio message.,"11 Feb, 2020 09:03am"
Pakistan,"IHC gives last chance to NAB to contest bail petitions of Abbasi, Ahsan",Says any request for further adjournment will not be entertained.,"11 Feb, 2020 07:51am"
Pakistan,"Govt not spending gas cess collection on infrastructure, SC told",Senior counsel Makhdoom Ali Khan says the collection of funds has been mixed up with the general revenue of the state.,"11 Feb, 2020 07:38am"
Pakistan,Qasim set to become chief justice of LHC,"Justice Qasim Khan will serve as the chief justice of the high court until July 5, 2021.","11 Feb, 2020 07:55am"
Pakistan,Senate passes resolution backing virus-hit China,Pakistan’s Senate is the first parliament in the world to express such solidarity and support to China.,"11 Feb, 2020 07:06am"
Pakistan,NAB again summons Bilawal in fake accounts case,PPP meets today to decide its response.,"11 Feb, 2020 07:27am"
Newspaper,‘Targeted’ subsidy for poor to be okayed by cabinet today,"PM says Shabbar Zaidi can't continue his job due to illness; Sheikh, Baqir to remain finance adviser, SBP governor.","11 Feb, 2020 06:21pm"
Newspaper,PPP grills govt over ‘escape’ of TTP leader,"Lawmakers seek parliamentary probe; Bilawal asks how the culprit behind APS tragedy, Malala attack could flee.","11 Feb, 2020 07:06am"
World,UN rights office lists companies it says have ties to Jewish settlements,The companies named could be targeted for boycotts or divestment aimed at stepping up pressure on Israel.,"12 Feb, 2020 11:11pm"
World,European diplomats check India's loosening of occupied Kashmir clampdown,"Reps from Germany, Canada, France, New Zealand, Mexico, Italy, Afghanistan and Austria are on a two-day visit to IOK.","12 Feb, 2020 10:45pm"
Pakistan,Uks Research Centre announces campaign for women's rights,They will touch upon subjects like what’s the best way to introduce and familiarise youth with the concept of feminism.,"12 Feb, 2020 10:27pm"
Pakistan,Families of APS martyrs demand govt to explain reports of Ehsanullah Ehsan's mysterious escape,"“How can a terrorist escape from a highly-guarded red zone area? It’s a good joke,” says Advocate Fazal Khan.","13 Feb, 2020 08:30am"
Pakistan,"Dozens detained after protesting students, police clash in Quetta",Officials say the protesters had blocked traffic and did not disperse despite repeated warnings.,"12 Feb, 2020 09:42pm"
Pakistan,Journalist Gul Bukhari denies receiving FIA summons in inquiry against 'anti-state elements',FIA officials mum over the matter a day after a press release allegedly issued by the agency circulated on social media.,"12 Feb, 2020 09:04pm"
World,"Smoke, soot and sweat: Egypt's charcoal workers toil to fuel love for shisha and BBQs","Charcoal workers labour over burning mounds of charcoal, without gloves, facemasks or health insurance.","12 Feb, 2020 08:19pm"
Pakistan,Karachi hospital becomes 2nd facility in country to be able to detect coronavirus,Dow University of Health Sciences receives testing kits imported from Korea to diagnose COVID-19.,"12 Feb, 2020 08:52pm"
Pakistan,"3 Pakistanis affected by coronavirus cured, says Chinese embassy in Pakistan",They were discharged from Guangzhou and Shenzhen hospitals in China.,"12 Feb, 2020 08:34pm"
Pakistan,"'All big things start with a great idea,' PM Imran tells youth at startup demo",Premier says youth should pursue their ideas wholeheartedly and not be afraid of failure.,"12 Feb, 2020 07:36pm"
World,Empire actor Jussie Smollett charged again for allegedly staging a hate crime,"The actor, who is black and openly gay, made four separate false reports related to being victim of violent hate crimes.","12 Feb, 2020 06:00pm"
Pakistan,Pilot safe as 3rd PAF trainer aircraft crashes in less than two months,"""A board of inquiry has been ordered by Air Headquarters to determine the cause of [the] accident,"" says PAF.","12 Feb, 2020 05:57pm"
Sport,PCB says Umar Akmal misconduct during fitness test was 'misunderstanding',Cricket board says it reprimanded Akmal and reminded him of his responsibilities as a senior cricketer.,"12 Feb, 2020 07:15pm"
Pakistan,YouTuber Irfan Junejo quits vlogging due to mental health issues,"""What I'm saying might sound arrogant but I just want to work from the heart,"" shared the now former vlogger.","12 Feb, 2020 04:31pm"
,Who is Hafiz Saeed and why his conviction matters,The past decade has seen Saeed in and out of the limelight owing to crackdowns by the govt on his militant organisation.,"12 Feb, 2020 04:43pm"
Pakistan,Hafiz Saeed sentenced to five-and-a-half years in prison for terror financing,"Lahore ATC announced the verdicts against the JuD chief in two cases, whose sentences will run concurrently.","13 Feb, 2020 10:51am"
Pakistan,We have the complete schedule for Lahooti Melo 2020,The theme this year is Climate Action - Eco not Ego.,"12 Feb, 2020 03:37pm"
World,The brothels of Daulatdia: Sex workers to get 'honourable' funeral,Hamida Begum became the first sex worker from Bangladesh bordello Daulatdia to receive a formal funeral.,"12 Feb, 2020 02:39pm"
World,Biryani sales surge in Delhi as Modi's BJP faces defeat in polls,Rise credited to comments made by BJP leaders about the Aam Admi Party serving the dish to anti-CAA protesters.,"13 Feb, 2020 07:47am"
Pakistan,Saad and Shahzain's reunion in Ehd-e-Wafa's latest episode was an emotional rollercoaster,"That said, the lack of fully fleshed out female characters is a missed opportunity for the ISPR production.","12 Feb, 2020 02:00pm"
Pakistan,NA session descends into chaos as PPP lawmakers vehemently object to Omar Ayub's speech,Altercation caused after the energy minister said that corruption is in the genetic makeup of the opposition.,"13 Feb, 2020 07:52am"
World,5 reasons why Modi-Shah’s BJP lost to Arvind Kejriwal’s AAP in Delhi election,"For the losing BJP under Narendra Modi, the problem was that its success mantra for elections became its biggest foe.","12 Feb, 2020 08:21pm"
World,The Rock's daughter Simone begins training for WWE,"Actor, producer and now father to a rising superstar. The Rock's daughter Simone Johnson begins her WWE journey","12 Feb, 2020 12:45pm"
World,US-Taliban breakthrough appears closer as Ghani reports progress,"""Our primary objective is to end the senseless bloodshed,"" says Afghan President Ashraf Ghani.","12 Feb, 2020 12:41pm"
Pakistan,US diplomat Alice Wells says inspired by Pakistani women serving as UN peacekeepers in Congo,Pakistan's first all-female group of peacekeepers recently received the UN Medal for their work.,"13 Feb, 2020 12:44am"
Pakistan,"Sanam Marvi's husband responds to khula plea, denies allegations of abuse","""I never misbehaved with my wife,"" claimed Ali in a response submitted in Lahore's family court.","12 Feb, 2020 12:40pm"
Business,Saudi Arabia wary of costly slow response as China virus knocks oil: sources,Oil prices have fallen by more than $11 a barrel this year to $54 as the coronavirus continues to spread.,"12 Feb, 2020 12:27pm"
World,'AAP proves it’s bullet-proof': What newspapers said about Kejriwal’s massive win in Delhi elections,BJP's stunning defeat was the focus of all newspapers on Wednesday morning.,"12 Feb, 2020 02:31pm"
Pakistan,"SC directs ML-1 railway project to be completed in 2 years, KCR in 3 months","""Pakistan Railways should not let its people sleep and order them to work.""","12 Feb, 2020 09:31pm"
Pakistan,"Drops, injectibles, or both? And other routine queries on polio vaccine answered",Dr Rana Safdar takes some time out to respond to the routine queries parents have regarding the vaccine.,"17 Jul, 2020 04:55pm"
Pakistan,Hum Network is gearing up to launch the first ever Women Leaders Award,The Hum Women Leaders Award will celebrate strong successful women and their achievements.,"12 Feb, 2020 11:05am"
World,Bernie Sanders wins in New Hampshire as Joe Biden crashes and burns,"""This victory here is the beginning of the end for Donald Trump,"" says Sanders.","12 Feb, 2020 10:58am"
Tech,Sarmayacar bets on mobile gaming by investing in Revolving Games,Revolving Games is moving towards the launch of its first game in 2021.,"12 Feb, 2020 10:20am"
World,"China virus death toll tops 1,100 as new cases fall","As Beijing scrambles to contain virus, number of people infected on a cruise ship off Japan's coast rises to 174.","12 Feb, 2020 06:31pm"
Pakistan,5 Pakistani couples reveal how they met their true loves online,"Before you dismiss it, consider this: in the digital world, no one judges you based on your chai-making skills","12 Feb, 2020 02:23pm"
Business,Senate passes anti-money laundering bill,Foreign exchange regulation bill also passed; legislation meant to comply with FATF conditions.,"12 Feb, 2020 07:53am"
World,A cruise ship that was supposed to be a vacation destination has become a floating prison,The quarantined ship has the highest number of coronavirus cases for a single location outside China.,"12 Feb, 2020 10:01am"
Pakistan,Editorial: Sedition seems to be the 'crime' of the times,"It is a black law, based in a sordid past and it should be done away with, lest it blight this country’s future.","12 Feb, 2020 07:26am"
Business,PM Imran reaches across divide for advice on economy,Former PML-N senator Haroon Akhtar Khan briefs PM Imran on economy; search begins for a new FBR chief.,"12 Feb, 2020 09:56am"
Pakistan,There had never been much hope that 'Project Imran Khan' would succeed,It is a deadly mix of incompetence and superciliousness that defines the crisis of the PTI government.,"12 Feb, 2020 07:13am"
Newspaper,A floating prison,The quarantined ship has the highest number of coronavirus cases for a single location outside China.,"03 Mar, 2020 06:01pm"
Pakistan,Written arguments sought on 230 petitions of military court convicts,Peshawar High Court observes govt hasn’t produced records for over a year despite repeated orders.,"12 Feb, 2020 12:35pm"
Pakistan,"Minister, adviser supervising KP hospitals in violation of rules","Transport minister, adviser on S&T have also issued notifications for the purpose.","12 Feb, 2020 09:15am"
Pakistan,In remembrance of Asma Jahangir: She had a twinkle in her eye even in the worst of times,"Her untimely departure has left behind a huge vacuum, not easy to fill.","12 Feb, 2020 08:57am"
Pakistan,PSL matches: People residing around Gaddafi Stadium to get mobility cards,Decision taken at a meeting chaired by CCPO Zulfiqar Hameed to review the security plan for the PSL matches.,"12 Feb, 2020 08:57am"
Pakistan,First-ever survey of flora and fauna in Tharparkar launched,A partnership agreement between the SECMC and IUCN was signed to this effect.,"12 Feb, 2020 08:53am"
Pakistan,MQM-P urges CJP to order alternative residences for people to be displaced,CJP’s intention to restore the original face of Karachi termed a step in the right direction.,"12 Feb, 2020 08:52am"
Pakistan,Karachi mayor irked by release of funds to PTI lawmakers for city’s development,Urges business community to help strengthen the local government institutions.,"12 Feb, 2020 08:51am"
Newspaper,How the island of Ireland could be reunited,Sinn Fein’s election success has turned the spotlight on the party’s flagship policy.,"12 Feb, 2020 08:37am"
Newspaper,Sudan to hand Bashir to ICC for trial over Darfur,"The ICC has charged Bashir with genocide, war crimes and crimes against humanity for his role in the conflict.","12 Feb, 2020 08:29am"
Newspaper,Palestinian leader warns UN on Trump’s ‘Swiss cheese’ peace,"""If you impose peace it will not last, it cannot last,"" says Palestinian president Mahmud Abbas.","12 Feb, 2020 08:27am"
Newspaper,"Tensions mount as Syria loses copter, Ankara hurls threat at Damascus",Erdogan says Turkish troops would continue to respond to Syrian regime attacks.,"12 Feb, 2020 08:34am"
Newspaper,"US, German spies plundered global secrets through encryption firm, says Swiss govt",The reports cite a classified CIA history to underpin the allegations.,"12 Feb, 2020 08:41am"
Newspaper,"Big wins for India, Germany, Australia at Kabaddi World Cup",Defending champions India outclass  Sierra Leone 45-18 after leading 22-8 at the half time.,"12 Feb, 2020 09:04am"
Newspaper,ICC to use no-ball technology for women’s World T20,The decision follows successful trials conducted across 12 games in both India and West Indies.,"12 Feb, 2020 08:54am"
Newspaper,"The more India play Pakistan, the better for cricket: Yuvraj","Afridi says if Pakistan and India were to have a series, it would be something bigger than the Ashes.","12 Feb, 2020 08:58am"
Newspaper,Old guard Steyn eyes new role in young SA side,Steyn is regarded as one of the greatest quick bowlers to play the game.,"12 Feb, 2020 09:03am"
Newspaper,Stocks add 418 points in lead of insurance,"The KSE-100 index closes with a gain of 417.76 points (1.06 per cent) at 39,714.46.","12 Feb, 2020 08:06am"
Newspaper,Import of mobile phones soars 79pc,"The import bill of mobile phones reaches $504 million during 1HFY20, nearing the total cost yielded in 2018-19.","12 Feb, 2020 08:03am"
Newspaper,Revenue target comes into focus in  IMF talks,"FBR proposes Rs4.7tr as the maximum amount of collection while IMF is asking it to aim for Rs4.9tr, say sources.","12 Feb, 2020 07:57am"
Newspaper,Auto industry woes multiply as sales dip,"During the first seven months of 2019-20, car sales plunged by 44pc year-on-year.","12 Feb, 2020 07:48am"
Newspaper,Net power sector receivables up 27pc,Bills of federal government drive largest increase.,"12 Feb, 2020 07:58am"
Pakistan,"Govt tried to pass off gas cess as fee, Supreme Court told",Supreme Court takes up the federal gov­ernment’s application regarding the Gas Development Infrastructure.,"12 Feb, 2020 08:59am"
Newspaper,US seeks funds for resuming military training for Pakistan,State department seeks $3.5 million from Congress for resuming military education and training facility for Pakistan.,"12 Feb, 2020 08:46am"
Pakistan,Narcotics seized during operation at sea,"Load seized after ""meticulous planning and constant surveillance of maritime zones of Pakistan,"" says Navy.","12 Feb, 2020 08:36am"
Pakistan,3.2m saplings to be planted in Balochistan,"Forest department has 7pc of the land required, rest is expected to come from citizens.","12 Feb, 2020 08:11am"
Pakistan,Balochistan panel reviews reforms in govt departments,"The meeting discussed reforms achieved in education, health, infant and mother health care sectors etc.","12 Feb, 2020 08:09am"
Newspaper,"More than three-fourths of KCR route cleared, SC told",Apex court resumes suo motu hearing on Pakistan Railway's losses today.,"12 Feb, 2020 08:05am"
Pakistan,Senate panel wants journalists’ dues to be cleared by 25th,Senator Rehman Malik says the government owes Rs1 billion to the media industry.,"12 Feb, 2020 08:00am"
Pakistan,HRCP launches Asma memorial lecture,"“I have witnessed Asma’s march towards self-realisation, how she cared about issues of the voiceless,"" says I. A Rehman.","12 Feb, 2020 07:58am"
Pakistan,International conference to renew focus on Afghan refugees,The conference is being co-hosted by the Pakistan government and the United Nations refugee agency.,"12 Feb, 2020 07:48am"
Pakistan,"Haj to cost Rs490,000 under govt scheme","Religious affairs minister says costs have been curtailed otherwise the it would have been 540,000.","12 Feb, 2020 07:40am"
Newspaper,Rs10bn subsidy  approved to tackle food inflation,"Cabinet lifts ban on sugar import, refuses to accept FIA report on wheat flour, sugar crises.","12 Feb, 2020 07:51am"
Pakistan,Three injured in AJK as Indians fire at motor rally,"“Two vehicles were targeted by Indian snipers,” said a police official based in the area.","12 Feb, 2020 08:32am"
World,Saudi-led forces to face trial over Yemen violations,The coalition will put on trial military personnel suspected of being behind deadly air strikes on civilians in Yemen.,"14 Feb, 2020 09:15am"
Pakistan,"KP police, Concept Schools System sign accord to provide free education to martyred policemen's children","Additionally, half of the school expenses of children of serving policemen will also be waived off.","13 Feb, 2020 10:49pm"
Sport,Karachi Kings vs Lahore Qalandars — a rivalry with millions of followers,"So far, both teams have failed in their quest for silverware as they have been unable to make it to the finals.","14 Feb, 2020 10:49am"
Pakistan,Lahore court stays proceedings in Meesha Shafi's defamation case against Ali Zafar,"The court said that until Zafar's defamation petition against Shafi is not decided, a verdict will not be announced.","13 Feb, 2020 08:18pm"
World,Porn movie shot at holy site outrages Myanmar,The video in question had been viewed nearly a quarter of a million times by Thursday evening.,"13 Feb, 2020 10:28pm"
World,UK Treasury chief quits as PM Johnson shakes up cabinet,Sajid Javid's resignation follows reports of clash with Boris Johnson's adviser Dominic Cummings.,"13 Feb, 2020 07:43pm"
World,Blast kills another TTP leader in Afghanistan,It is not immediately clear who was behind the killings.,"13 Feb, 2020 07:28pm"
Pakistan,Families of APS martyrs approach CJP over Ehsanullah Ehsan's reported escape,"Application urges authorities concerned to explain ""why the state failed in bringing Ehsanullah Ehsan to justice"".","13 Feb, 2020 06:29pm"
Tech,"Government will not take any step against social media users' interests, assures Awan","PM's aide says new regulations are for protecting citizens, bringing social media companies under Pakistani laws.","13 Feb, 2020 05:47pm"
Pakistan,"How to stay entertained on Valentine's Day, no matter what your relationship status",There's something happening in Karachi for everyone.,"13 Feb, 2020 05:13pm"
Pakistan,"Turkish President Erdogan meets PM Imran, President Alvi upon arrival in Pakistan","PM Imran Khan receives the Turkish president, who is accompanied by his wife Emine Erdoğan, at Nur Khan Airbase.","14 Feb, 2020 10:54am"
Pakistan,"Pakistani short film, Darling is heading to SXSW Festival","Darling is the story of a boy, Shani who helps his trans friend and crush audition for the lead in an erotic dance show.","13 Feb, 2020 04:12pm"
Pakistan,Karachi police find remains of woman which were kept in a freezer for 12 years,"Official says the victim's body had been kept in a freezer by her son and daughter ""out of love"".","13 Feb, 2020 04:51pm"
Sport,"Security a concern everywhere, not just in Pakistan: Kumar Sangakkara","""The spirit of cricket transcends most barriers that sometimes keep nations and people apart,"" says the MCC president.","13 Feb, 2020 05:07pm"
Pakistan,10 amazing gift ideas for your beloved this Valentine's Day,We're all about thoughtful presents that will stand the test of time,"13 Feb, 2020 04:23pm"
,Ahsan Iqbal lambastes govt for 'destroying economy',"""They criticised us for the measures we took, now they are taking the same measures.""","13 Feb, 2020 05:53pm"
Pakistan,Architects must lower the carbon footprint in ‘whatever they do’,Pakistani architect Yasmeen Lari spoke to thethirdpole.net on the architectural needs of Pakistan.,"13 Feb, 2020 11:53pm"
Pakistan,Shaniera Akram reveals what it's like working on her debut film,"She says her days on Money Back Guarantee's set included language barriers, a sprained ankle and Lays masala chips.","13 Feb, 2020 01:37pm"
Pakistan,Jenako Maidan — KP's hidden tourist treasure,"One of the hidden treasures buried deep within Shangla is Jenako Maidan, located a few miles from Pir Sar.","13 Feb, 2020 12:57pm"
World,Foreigners stranded in Wuhan by virus tell of fear and rations,"A dwindling group of the unlucky — or in some cases hardy — remain, either adapting to life or still seeking a way out.","03 Mar, 2020 05:57pm"
,'Are you untouchable?' Shahzad Akbar asks after Bilawal takes issue with being summoned by NAB,"""Remember no one is above the law, if you are called somewhere you will have to give a reply,"" Akbar tells Bilawal.","13 Feb, 2020 03:09pm"
World,Sophie Turner and Joe Jonas are having a baby,"8 months after tying the knot at Château de Tourreau castle, the couple is reportedly ready to welcome their royalty.","13 Feb, 2020 12:43pm"
Tech,Will Facebook Dating swipe online lovebirds out of digital nest?,"Mark Zuckerberg has announced that his company will be coming up with a dating platform for ""long-term relationships"".","13 Feb, 2020 11:48am"
Sport,Tokyo Olympics boss blasts 'irresponsible rumours' over virus shutdown,"With only 162 days to go until the opening ceremony, concerns have been raised about Japan's hosting of the Games.","13 Feb, 2020 11:38am"
Pakistan,Ali Sethi is proof that menswear doesn't have to be boring,The man's got style!,"13 Feb, 2020 11:04am"
World,"Virus death toll soars to 1,350 as China changes counting methods","About 56mn people in Hubei and its capital, Wuhan, are being banned from leaving as part of the quarantine efforts.","13 Feb, 2020 03:10pm"
World,What's the secret dating culture like in Saudi Arabia?,"While the religious police has stepped back, the internal policing with families and society has not stopped.","13 Feb, 2020 11:08am"
Pakistan,IHC bans corporal punishment for children under the age of 12,Singer and rights activist Shehzad Roy had moved the court to stop violence and force against children.,"13 Feb, 2020 04:27pm"
,"Arrest of Hafiz Saeed, aide 'a step forward' for Pakistan in combating terror financing: Alice Wells",Saeed was declared a global terrorist by the US and UN over his alleged role in the Mumbai attacks.,"13 Feb, 2020 07:48pm"
Pakistan,The government is sinking into quicksand — and it doesn't realise it,The opposition is simply biding its time.,"13 Feb, 2020 08:01am"
Pakistan,Red zone files: Winds of change are starting to blow in Islamabad,"In Islamabad, ‘tis the season to worry.","13 Feb, 2020 07:53am"
Pakistan,A Senate bill against police torture needs to be turned into law before we lose any more Salahuddins,The bill could change the prevalent culture of impunity at the hands of the police.,"13 Feb, 2020 12:13pm"
Pakistan,Politics without culture?,"In the hands of immature cadres, the ceaseless denunciation of fellow politicians assumes coarser forms.","13 Feb, 2020 07:03am"
Pakistan,Digitalisation to ensure efficient service delivery: KP CM,Mahmood Khan inaugurates Khyber Pakhtunkhwa Digital Transformation Logo.,"13 Feb, 2020 09:11am"
Pakistan,Infectious bronchitis breaks out in chickens given away by govt in KP,Project coordinator insists farmers lost imported chickens due to lack of awareness.,"13 Feb, 2020 09:11am"
Pakistan,Punjab says no plan to revive patwari system,"""Arazi Record Centres will continue to function as per their existing mandate,"" says the spokesperson for Punjab govt.","13 Feb, 2020 09:23am"
Pakistan,Lal Masjid cordoned off once again after deadline to vacate expires,Move comes after the deadline given to cleric to vacate mosque expired and ahead of the Turkish president’s visit.,"13 Feb, 2020 10:23am"
Pakistan,"Peshawar BRT won’t be costlier than Lahore Metro, claims KP minister","""BRT will be ready at the cost of Rs35 billion,"" says Shaukat Yousafzai.","13 Feb, 2020 09:00am"
Pakistan,Opposition wants IGP retained till LG elections in Sindh,Zulfikar Mirza alleges PPP always wanted to protect crimes and illegal businesses of its leaders.,"13 Feb, 2020 09:29am"
Pakistan,Murad orders new traffic management plan to end snarls-up,An agreement to turn Nehr-i-Khayyam into a recreational space signed.,"13 Feb, 2020 09:13am"
Newspaper,"Upholding celibacy, Pope sidesteps bid to ordain married men","The decision, one of the most significant of his papacy, appears to be a victory for conservative senior clergy.","13 Feb, 2020 08:49am"
Newspaper,Norway to extradite Muslim preacher to Italy,The 63-year-old Iraqi Kurdish man was arrested in July 2019.,"13 Feb, 2020 09:03am"
Newspaper,Italy’s far-right leader Salvini to face trial,"""I have defended Italy. I have full and total faith in the justice system,"" says Salvini.","13 Feb, 2020 08:59am"
Newspaper,"Swiss neutrality tarnished by spy scandal, warn critics",Critics voice particular concern that Bern may have been at least tacitly complicit in the secret operation.,"13 Feb, 2020 08:55am"
Newspaper,Air pollution costs $2.9tr a year: report,"Globally, air pollution accounts for 29 per cent of all deaths and disease from lung cancer","13 Feb, 2020 09:07am"
Newspaper,PCB seeks to stage South Africa T20s in Rawalpindi,This was stated by PCB chief executive Wasim Khan.,"13 Feb, 2020 08:51am"
Newspaper,Bangladesh declines PCB offer to play day-night Test in Karachi,State lack of preparation is the cause for refusal.,"13 Feb, 2020 08:49am"
Newspaper,"Gymnast Oksana Chusovitina, 44, heads for ‘last’ Olympics",“I love gymnastics. I tell myself: why not train and perform while you still can?”,"13 Feb, 2020 08:47am"
Newspaper,Brilliant Asif fights back to claim fourth national snooker title,"This is the fourth time Asif has laid his hands on the national trophy, the previous being in 2009, 2012 and 2018.","13 Feb, 2020 08:40am"
Newspaper,"Canada, Iran and England record wins in Kabaddi World Cup","Canada beat Azerbaijan 40-31, Iran outplayed Germany 55-23 and England overpowered Sierra Leone 41-26.","13 Feb, 2020 12:57pm"
Newspaper,"Stocks march past 40,000 level","Index has more than offset the declines of 847 points, but it has still to make up for the 10pc meltdown from 43,800.","13 Feb, 2020 08:38am"
Newspaper,Yield for 12-month paper up 39bps,Government raises Rs274bn through T-bill auction.,"13 Feb, 2020 08:35am"
Newspaper,"State Bank raises freelance payment limit to $25,000",Increase will facilitate freelancers in routing greater value of funds through a more economical and efficient channel.,"13 Feb, 2020 08:31am"
Newspaper,"Govt economic policies attracting  foreign investors, says PM Imran",Pepsi CEO for South Asia expresses resolve to continue social uplift projects in Pakistan.,"13 Feb, 2020 09:25am"
Newspaper,"Local brands have great potential, says President Arif Alvi","""Govt will continue agenda of economic development and stability by taking business community into confidence.""","13 Feb, 2020 08:23am"
Newspaper,Government to help scale innovative business ideas: PM Imran,"“When you critically analyse your mistakes and then  retry, it only makes you stronger.”","13 Feb, 2020 08:21am"
Newspaper,Remittances rise to $13.3bn in 7 months,Inflows shrink 9.06pc to $1.907bn in January from December 2019.,"13 Feb, 2020 08:20am"
Newspaper,Turkish president arrives on two-day visit today,"Erdogan's trip aims to strengthen strategic, economic relations.","13 Feb, 2020 07:51am"
Pakistan,Bilawal wants govt to renegotiate loan with IMF,"Says country’s economic independence, people’s interests be kept supreme.","13 Feb, 2020 08:12am"
Pakistan,SC tells govt to ensure payment of dams’ dues to Wapda,"""Is it not your duty that the money be paid to Wapda?"" Chief Justice Gulzar Ahmed inquires.","13 Feb, 2020 09:28am"
Pakistan,Govt striving hard to provide relief to people: PM,PM says the people are fed up with corruption and mafias and now consider PTI as their saviours.,"13 Feb, 2020 08:23am"
Pakistan,Four workers killed in Duki mine,Bodies retrieved from under the debris after five-hour hectic efforts.,"13 Feb, 2020 09:19am"
Pakistan,Panel set up to help PIA review cases of sacked workers,PIA has been defending its decision to terminate the services of its staff charged with possessing fake degrees.,"13 Feb, 2020 08:19am"
Pakistan,Rumour mill churns as Chaudhry Nisar visits London,No indication the estranged PML-N leader will meet Nawaz.,"13 Feb, 2020 08:01am"
Newspaper,Turkey warns Syria of retaliation,Erdogan says Ankara will not allow insurgents in Idlib to give them an excuse to attack.,"13 Feb, 2020 08:53am"
Pakistan,Abid Sher Ali’s claim of filing ‘complaint’ against Vawda rejected,The PML-N leader maintains his stance and says that he stands by his earlier statements.,"13 Feb, 2020 09:25am"
Pakistan,Govt okays rules to regulate social media,"Firms will be obliged to remove ""unlawful"" content; opposition calls it a move to control social media.","13 Feb, 2020 07:46am"
Pakistan,SC wonders whether sale of PIA Airbus  is national offence,CJP expresses surprise over the casual attitude on part of the national flag carrier to pursue the matter.,"13 Feb, 2020 07:57am"
Newspaper,PM tells FO to help students stuck in virus-hit city,Pakistani students in China panic as coronavirus patients are shifted to a building near their varsity.,"13 Feb, 2020 08:26am"
Pakistan,NAB to file another reference against Abbasi,"NAB submits written replies to the IHC regarding post-arrest bail petitions filed by Abbasi, Ahsan Iqbal.","13 Feb, 2020 08:10am"
Newspaper,IMF asks govt to focus on human development,"Suggests cut in import tariffs, signing of more free trade agreements.","13 Feb, 2020 07:34am"
